"Time","Population","Curve_ID"
79,349.999999999984,25
80,349.999999999991,25
81,349.999999999994,25
82,349.999999999997,25
83,349.999999999998,25
84,349.999999999999,25
85,349.999999999999,25
86,350,25
87,350,25
88,350,25
89,350,25
90,350,25
91,350,25
92,350,25
93,350,25
94,350,25
95,350,25
96,350,25
97,350,25
98,350,25
99,350,25
100,350,25
0,3.5,26
1,3.5,26
2,3.5,26
3,3.5,26
4,3.5,26
5,3.5,26
6,3.5,26
7,3.5,26
8,3.5,26
9,3.5,26
10,3.5,26
11,3.5,26
12,3.5,26
13,3.5,26
14,4.53600951160153,26
15,5.87466616614729,26
16,7.6016660068785,26
17,9.82514426130062,26
18,12.6803249952963,26
19,16.3342911238385,26
20,20.9901984490526,26
21,26.8897342397118,26
22,34.3118842185889,26
23,43.5651547631855,26
24,54.9694872049915,26
25,68.8236752818195,26
26,85.3550538053655,26
27,104.651854207471,26
28,126.586072790491,26
29,150.745610988887,26
30,176.404924447676,26
31,202.565094642738,26
32,228.077851256183,26
33,251.833023306154,26
34,272.951887365139,26
35,290.917439370148,26
36,305.600666777009,26
37,317.191728137873,26
38,326.081644344787,26
39,332.744342385581,26
40,337.649293172098,26
41,341.211754160324,26
42,343.773397368718,26
43,345.601985414771,26
44,346.900435781646,26
45,347.818975506855,26
46,348.467022162513,26
47,348.923363719378,26
48,349.244279830358,26
49,349.469746720382,26
50,349.628048358108,26
51,349.73914097714,26
52,349.81707777559,26
53,349.871741590962,26
54,349.910075858959,26
55,349.936955607767,26
56,349.955802021937,26
57,349.969015223486,26
58,349.978278623599,26
59,349.984772752304,26
60,349.989325389276,26
61,349.992516922019,26
62,349.994754259455,26
63,349.996322673783,26
64,349.997422155719,26
65,349.99819290652,26
66,349.998733211388,26
67,349.999111970494,26
68,349.99937748411,26
69,349.999563611451,26
70,349.999694088254,26
71,349.999785553536,26
72,349.999849671412,26
73,349.999894618535,26
74,349.999926126808,26
75,349.999948214344,26
76,349.999963697872,26
77,349.99997455194,26
78,349.999982160722,26
79,349.999987494535,26
80,349.999991233577,26
81,349.999993854673,26
82,349.99999569208,26
83,349.999996980117,26
84,349.99999788304,26
85,349.999998515995,26
86,349.999998959702,26
87,349.999999270743,26
88,349.999999488786,26
89,349.999999641635,26
90,349.999999748783,26
91,349.999999823895,26
92,349.999999876549,26
93,349.99999991346,26
94,349.999999939335,26
95,349.999999957473,26
96,349.999999970189,26
97,349.999999979102,26
98,349.99999998535,26
99,349.99999998973,26
100,349.999999992801,26
0,3,27
1,3,27
2,3,27
3,3,27
4,3,27
5,3,27
6,3,27
7,3,27
8,3,27
9,3,27
10,3,27
11,3,27
12,3.78837355587166,27
13,4.78128208573205,27
14,6.03022503671631,27
15,7.59874678172455,27
16,9.56471071660746,27
17,12.0226750002325,27
18,15.0861457993582,27
19,18.8893199516562,27
20,23.5876985876456,27
21,29.3566553091267,27
22,36.3867029800149,27
23,44.8739015459379,27
24,55.0037526723702,27
25,66.9273169492768,27
26,80.72954296979,27
27,96.3922548877447,27
28,113.75789428289,27
29,132.504116557187,27
30,152.141691395275,27
31,172.046055999258,27
32,191.52443189511,27
33,209.907181029494,27
34,226.640104190516,27
35,241.351362170859,27
36,253.875909215495,27
37,264.236956471126,27
38,272.598421431764,27
39,279.207687928117,27
40,284.344391469045,27
41,288.283237132794,27
42,291.271930604733,27
43,293.521353801564,27
44,295.203943826287,27
45,296.456683295827,27
46,297.38613228951,27
47,298.073926729834,27
48,298.581912021152,27
49,298.956557947511,27
50,299.232571727382,27
51,299.435761107039,27
52,299.585254166251,27
53,299.69519443892,27
54,299.77602154132,27
55,299.835431258883,27
56,299.879091350541,27
57,299.911173089506,27
58,299.934744824348,27
59,299.952062758554,27
60,299.964785457076,27
61,299.974131906788,27
62,299.980997887307,27
63,299.986041595814,27
64,299.989746620975,27
65,299.992468242727,27
66,299.994467464676,27
67,299.995936024982,27
68,299.997014774825,27
69,299.997807181952,27
70,299.998389251691,27
71,299.998816815514,27
72,299.999130885441,27
73,299.999361587444,27
74,299.999531050914,27
75,299.999655531211,27
76,299.999746968844,27
77,299.999814134805,27
78,299.999863471881,27
79,299.999899712658,27
80,299.999926333487,27
81,299.999945887937,27
82,299.999960251746,27
83,299.999970802745,27
84,299.999978553029,27
85,299.999984246033,27
86,299.999988427855,27
87,299.99999149963,27
88,299.999993756016,27
89,299.999995413455,27
90,299.999996630933,27
91,299.999997525237,27
92,299.999998182152,27
93,299.999998664692,27
94,299.999999019144,27
95,299.999999279508,27
96,299.999999470759,27
97,299.999999611244,27
98,299.999999714437,27
99,299.999999790239,27
100,299.999999845919,27
0,3.5,28
1,3.5,28
2,3.5,28
3,3.5,28
4,3.5,28
5,3.5,28
6,3.5,28
7,3.5,28
8,5.00732439081685,28
9,7.15441832814191,28
10,10.2030736819547,28
11,14.5121671306854,28
12,20.5634086784139,28
13,28.9832205108009,28
14,40.5472667089383,28
15,56.1424811266098,28
16,76.6476737107565,28
17,102.688646036143,28
18,134.253364947508,28
19,170.253543439753,28
20,208.289289623094,28
21,244.975686278091,28
22,276.953463953578,28
23,302.097898342922,28
24,320.084027821123,28
25,331.985551569357,28
26,339.418747763988,28
27,343.882584865536,28
28,346.497234969397,28
29,348.005738121882,28
30,348.868327360677,28
31,349.35902933175,28
32,349.637350072582,28
33,349.794944500619,28
34,349.884094304684,28
35,349.934498237038,28
36,349.962987104972,28
37,349.979086539185,28
38,349.988183649135,28
39,349.993323756653,28
40,349.996227962275,28
41,349.997868834768,28
42,349.998795916377,28
43,349.999319708114,28
44,349.999615644206,28
45,349.999782844272,28
46,349.99987731005,28
47,349.999930681909,28
48,349.99996083626,28
49,349.999977873043,28
50,349.999987498584,28
51,349.999992936878,28
52,349.999996009437,28
53,349.999997745389,28
54,349.999998726177,28
55,349.999999280308,28
56,349.999999593384,28
57,349.999999770268,28
58,349.999999870205,28
59,349.999999926667,28
60,349.999999958568,28
61,349.999999976592,28
62,349.999999986775,28
63,349.999999992528,28
64,349.999999995778,28
65,349.999999997615,28
66,349.999999998652,28
67,349.999999999239,28
68,349.99999999957,28
69,349.999999999757,28
70,349.999999999863,28
71,349.999999999922,28
72,349.999999999956,28
73,349.999999999975,28
74,349.999999999986,28
75,349.999999999992,28
76,349.999999999996,28
77,349.999999999997,28
78,349.999999999999,28
79,349.999999999999,28
80,350,28
81,350,28
82,350,28
83,350,28
84,350,28
85,350,28
86,350,28
87,350,28
88,350,28
89,350,28
90,350,28
91,350,28
92,350,28
93,350,28
94,350,28
95,350,28
96,350,28
97,350,28
98,350,28
99,350,28
100,350,28
0,1.5,29
1,1.5,29
2,1.5,29
3,1.5,29
4,1.5,29
5,1.5,29
6,1.5,29
7,1.5,29
8,1.5,29
9,1.5,29
10,1.5,29
11,2.00269629783486,29
12,2.67158963866388,29
13,3.55985806951643,29
14,4.73632791033082,29
15,6.28902505657338,29
16,8.32870128700303,29
17,10.9915539381433,29
18,14.4397206749054,29
19,18.8572477642629,29
20,24.4382291648404,29
21,31.3631552015478,29
22,39.7602162228799,29
23,49.6520102436373,29
24,60.8963377682856,29
25,73.1417864851397,29
26,85.8283448976467,29
27,98.2580822693924,29
28,109.731657797492,29
29,119.703689836879,29
30,127.888059747523,29
31,134.269883776073,29
32,139.03637193626,29
33,142.476468984689,29
34,144.895563479826,29
35,146.564696195047,29
36,147.70096869666,29
37,148.46729935816,29
38,148.980841540235,29
39,149.323498936914,29
40,149.551472567304,29
41,149.702852280536,29
42,149.803242279704,29
43,149.869760553333,29
44,149.91381041308,29
45,149.942970204712,29
46,149.962268364422,29
47,149.975037914818,29
48,149.983486574473,29
49,149.989076018243,29
50,149.992773691821,29
51,149.995219795097,29
52,149.996837919494,29
53,149.997908311854,29
54,149.998616371938,29
55,149.99908474789,29
56,149.999394573506,29
57,149.999599519249,29
58,149.999735088039,29
59,149.999824764825,29
60,149.999884084671,29
61,149.999923323837,29
62,149.999949279934,29
63,149.999966449483,29
64,149.999977806868,29
65,149.999985319598,29
66,149.999990289149,29
67,149.999993576427,29
68,149.99999575091,29
69,149.999997189295,29
70,149.999998140763,29
71,149.999998770145,29
72,149.999999186471,29
73,149.999999461863,29
74,149.999999644031,29
75,149.999999764532,29
76,149.999999844242,29
77,149.999999896969,29
78,149.999999931846,29
79,149.999999954917,29
80,149.999999970179,29
81,149.999999980274,29
82,149.999999986951,29
83,149.999999991368,29
84,149.99999999429,29
85,149.999999996223,29
86,149.999999997502,29
87,149.999999998347,29
88,149.999999998907,29
89,149.999999999277,29
90,149.999999999522,29
91,149.999999999684,29
92,149.999999999791,29
93,149.999999999862,29
94,149.999999999908,29
95,149.999999999939,29
96,149.99999999996,29
97,149.999999999973,29
98,149.999999999982,29
99,149.999999999988,29
100,149.999999999992,29
0,3.5,30
1,3.5,30
2,3.5,30
3,3.5,30
4,3.5,30
5,3.5,30
6,3.5,30
7,6.65899528365396,30
8,12.6144108970171,30
9,23.7003170066478,30
10,43.8444463384694,30
11,78.8095182996422,30
12,134.480747404385,30
13,209.976736725688,30
14,286.562680926892,30
15,333.915097404758,30
16,347.905563550237,30
17,349.803607460631,30
18,349.98255550798,30
19,349.99845863104,30
20,349.999863870818,30
21,349.999987977969,30
22,349.999998938297,30
23,349.999999906238,30
24,349.99999999172,30
25,349.999999999269,30
26,349.999999999935,30
27,349.999999999994,30
28,349.999999999999,30
29,350,30
30,350,30
31,350,30
32,350,30
33,350,30
34,350,30
35,350,30
36,350,30
37,350,30
38,350,30
39,350,30
40,350,30
41,350,30
42,350,30
43,350,30
44,350,30
45,350,30
46,350,30
47,350,30
48,350,30
49,350,30
50,350,30
51,350,30
52,350,30
53,350,30
54,350,30
55,350,30
56,350,30
57,350,30
58,350,30
59,350,30
60,350,30
61,350,30
62,350,30
63,350,30
64,350,30
65,350,30
66,350,30
67,350,30
68,350,30
69,350,30
70,350,30
71,350,30
72,350,30
73,350,30
74,350,30
75,350,30
76,350,30
77,350,30
78,350,30
79,350,30
80,350,30
81,350,30
82,350,30
83,350,30
84,350,30
85,350,30
86,350,30
87,350,30
88,350,30
89,350,30
90,350,30
91,350,30
92,350,30
93,350,30
94,350,30
95,350,30
96,350,30
97,350,30
98,350,30
99,350,30
100,350,30
0,3.5,31
1,3.5,31
2,3.5,31
3,3.5,31
4,3.5,31
5,5.90230976603914,31
6,9.92541580298059,31
7,16.6116349801763,31
8,27.5819864608501,31
9,45.1977942267206,31
10,72.487136576787,31
11,112.33470146066,31
12,165.220301241876,31
13,225.695233135846,31
14,281.268751569459,31
15,319.562990400958,31
16,338.83008285294,31
17,346.32711955994,31
18,348.846832206505,31
19,349.643697682858,31
20,349.890473202297,31
21,349.966385166942,31
22,349.989688337506,31
23,349.996837277676,31
24,349.999029996311,31
25,349.999702505078,31
26,349.999908760301,31
27,349.999972017433,31
28,349.999991417949,31
29,349.999997367947,31
30,349.999999192769,31
31,349.999999752428,31
32,349.999999924072,31
33,349.999999976713,31
34,349.999999992858,31
35,349.99999999781,31
36,349.999999999328,31
37,349.999999999794,31
38,349.999999999937,31
39,349.999999999981,31
40,349.999999999994,31
41,349.999999999998,31
42,349.999999999999,31
43,350,31
44,350,31
45,350,31
46,350,31
47,350,31
48,350,31
49,350,31
50,350,31
51,350,31
52,350,31
53,350,31
54,350,31
55,350,31
56,350,31
57,350,31
58,350,31
59,350,31
60,350,31
61,350,31
62,350,31
63,350,31
64,350,31
65,350,31
66,350,31
67,350,31
68,350,31
69,350,31
70,350,31
71,350,31
72,350,31
73,350,31
74,350,31
75,350,31
76,350,31
77,350,31
78,350,31
79,350,31
80,350,31
81,350,31
82,350,31
83,350,31
84,350,31
85,350,31
86,350,31
87,350,31
88,350,31
89,350,31
90,350,31
91,350,31
92,350,31
93,350,31
94,350,31
95,350,31
96,350,31
97,350,31
98,350,31
99,350,31
100,350,31
0,2,32
1,2,32
2,2,32
3,2,32
4,2,32
5,2,32
6,2,32
7,2,32
8,2,32
9,2,32
10,2,32
11,2,32
12,3.11578297395678,32
13,4.84425616066599,32
14,7.50800321473849,32
15,11.5801335671877,32
16,17.7280053916647,32
17,26.8326786633248,32
18,39.9249353951703,32
19,57.9323951155362,32
20,81.1224131813729,32
21,108.294649682968,32
22,136.27713078678,32
23,160.745377324597,32
24,178.52464398888,32
25,189.327114564071,32
26,195.020613029737,32
27,197.756769566775,32
28,199.006711366081,32
29,199.563676145916,32
30,199.809019894422,32
31,199.916539524811,32
32,199.963552108872,32
33,199.984087727587,32
34,199.993054005391,32
35,199.996968123248,32
36,199.998676641014,32
37,199.999422384274,32
38,199.999747885249,32
39,199.999889958477,32
40,199.999951969785,32
41,199.99997903609,32
42,199.999990849813,32
43,199.999996006188,32
44,199.999998256808,32
45,199.999999239143,32
46,199.999999667906,32
47,199.99999985505,32
48,199.999999936733,32
49,199.999999972386,32
50,199.999999987947,32
51,199.999999994739,32
52,199.999999997704,32
53,199.999999998998,32
54,199.999999999563,32
55,199.999999999809,32
56,199.999999999917,32
57,199.999999999964,32
58,199.999999999984,32
59,199.999999999993,32
60,199.999999999997,32
61,199.999999999999,32
62,199.999999999999,32
63,200,32
64,200,32
65,200,32
66,200,32
67,200,32
68,200,32
69,200,32
70,200,32
71,200,32
72,200,32
73,200,32
74,200,32
75,200,32
76,200,32
77,200,32
78,200,32
79,200,32
80,200,32
81,200,32
82,200,32
83,200,32
84,200,32
85,200,32
86,200,32
87,200,32
88,200,32
89,200,32
90,200,32
91,200,32
92,200,32
93,200,32
94,200,32
95,200,32
96,200,32
97,200,32
98,200,32
99,200,32
100,200,32
0,2,33
1,2,33
2,2,33
3,2,33
4,2,33
5,2,33
6,2,33
7,3.05699992304202,33
8,4.6639994424928,33
9,7.09575854970365,33
10,10.7493533089862,33
11,16.1793489312007,33
12,24.1177879145919,33
13,35.440205304118,33
14,51.007019283429,33
15,71.2920431787772,33
16,95.784154649129,33
17,122.428631413524,33
18,147.77782909571,33
19,168.376726466085,33
20,182.589166857104,33
21,191.074606139213,33
22,195.62668872504,33
23,197.910279413531,33
24,199.01419621376,33
25,199.537862130651,33
26,199.783998982932,33
27,199.899184073413,33
28,199.952976351542,33
29,199.97807347603,33
30,199.989777412023,33
31,199.995234342536,33
32,199.997778372608,33
33,199.998964349324,33
34,199.999517216504,33
35,199.999774944224,33
36,199.999895087492,33
37,199.999951093782,33
38,199.99997720179,33
39,199.999989372347,33
40,199.999995045796,33
41,199.99999769054,33
42,199.999998923418,33
43,199.999999498139,33
44,199.999999766052,33
45,199.999999890942,33
46,199.999999949161,33
47,199.999999976301,33
48,199.999999988952,33
49,199.99999999485,33
50,199.999999997599,33
51,199.999999998881,33
52,199.999999999478,33
53,199.999999999757,33
54,199.999999999887,33
55,199.999999999947,33
56,199.999999999975,33
57,199.999999999989,33
58,199.999999999995,33
59,199.999999999998,33
60,199.999999999999,33
61,199.999999999999,33
62,200,33
63,200,33
64,200,33
65,200,33
66,200,33
67,200,33
68,200,33
69,200,33
70,200,33
71,200,33
72,200,33
73,200,33
74,200,33
75,200,33
76,200,33
77,200,33
78,200,33
79,200,33
80,200,33
81,200,33
82,200,33
83,200,33
84,200,33
85,200,33
86,200,33
87,200,33
88,200,33
89,200,33
90,200,33
91,200,33
92,200,33
93,200,33
94,200,33
95,200,33
96,200,33
97,200,33
98,200,33
99,200,33
100,200,33
0,2,34
1,2,34
2,2,34
3,2,34
4,2,34
5,2,34
6,2,34
7,2,34
8,2,34
9,2,34
10,3.44692020187806,34
11,5.92240621545712,34
12,10.1221518333088,34
13,17.1447293735263,34
14,28.5995293932737,34
15,46.51054825498,34
16,72.5948603652519,34
17,106.38906400629,34
18,142.778302731535,34
19,172.6302279333,34
20,189.89406859464,34
21,196.905991623136,34
22,199.132015462158,34
23,199.763557803007,34
24,199.936137874557,34
25,199.982791356401,34
26,199.99536579662,34
27,199.998752244661,34
28,199.99966405837,34
29,199.999909553276,34
30,199.999975648798,34
31,199.99999344387,34
32,199.999998234878,34
33,199.999999524772,34
34,199.999999872053,34
35,199.999999965553,34
36,199.999999990726,34
37,199.999999997503,34
38,199.999999999328,34
39,199.999999999819,34
40,199.999999999951,34
41,199.999999999987,34
42,199.999999999996,34
43,199.999999999999,34
44,200,34
45,200,34
46,200,34
47,200,34
48,200,34
49,200,34
50,200,34
51,200,34
52,200,34
53,200,34
54,200,34
55,200,34
56,200,34
57,200,34
58,200,34
59,200,34
60,200,34
61,200,34
62,200,34
63,200,34
64,200,34
65,200,34
66,200,34
67,200,34
68,200,34
69,200,34
70,200,34
71,200,34
72,200,34
73,200,34
74,200,34
75,200,34
76,200,34
77,200,34
78,200,34
79,200,34
80,200,34
81,200,34
82,200,34
83,200,34
84,200,34
85,200,34
86,200,34
87,200,34
88,200,34
89,200,34
90,200,34
91,200,34
92,200,34
93,200,34
94,200,34
95,200,34
96,200,34
97,200,34
98,200,34
99,200,34
100,200,34
0,5,35
1,5,35
2,5,35
3,5,35
4,5,35
5,5,35
6,5,35
7,5,35
8,9.58850948601495,35
9,18.3063349542104,35
10,34.6544908253848,35
11,64.5517571326297,35
12,116.664153143125,35
13,199.575371454067,35
14,310.732907049376,35
15,419.766115082513,35
16,482.205933265949,35
17,498.113516174823,35
18,499.85563527728,35
19,499.989418638857,35
20,499.99922705269,35
21,499.999943551797,35
22,499.999995877673,35
23,499.999999698953,35
24,499.999999978015,35
25,499.999999998394,35
26,499.999999999883,35
27,499.999999999991,35
28,499.999999999999,35
29,500,35
30,500,35
31,500,35
32,500,35
33,500,35
34,500,35
35,500,35
36,500,35
37,500,35
38,500,35
39,500,35
40,500,35
41,500,35
42,500,35
43,500,35
44,500,35
45,500,35
46,500,35
47,500,35
48,500,35
49,500,35
50,500,35
51,500,35
52,500,35
53,500,35
54,500,35
55,500,35
56,500,35
57,500,35
58,500,35
59,500,35
60,500,35
61,500,35
62,500,35
63,500,35
64,500,35
65,500,35
66,500,35
67,500,35
68,500,35
69,500,35
70,500,35
71,500,35
72,500,35
73,500,35
74,500,35
75,500,35
76,500,35
77,500,35
78,500,35
79,500,35
80,500,35
81,500,35
82,500,35
83,500,35
84,500,35
85,500,35
86,500,35
87,500,35
88,500,35
89,500,35
90,500,35
91,500,35
92,500,35
93,500,35
94,500,35
95,500,35
96,500,35
97,500,35
98,500,35
99,500,35
100,500,35
0,4.5,36
1,4.5,36
2,4.5,36
3,4.5,36
4,4.5,36
5,4.5,36
6,4.5,36
7,4.5,36
8,4.5,36
9,4.5,36
10,4.5,36
11,4.5,36
12,7.69752089129831,36
13,13.1278158308374,36
14,22.2752656937181,36
15,37.4716555487272,36
16,62.1269301354315,36
17,100.561558881495,36
18,156.609007154963,36
19,229.894275362383,36
20,310.601546556369,36
21,379.659664440005,36
22,422.254021175119,36
23,440.940480209064,36
24,447.311930766386,36
25,449.229734238521,36
26,449.78163660533,36
27,449.938288166042,36
28,449.982574993808,36
29,449.995081091193,36
30,449.998611538274,36
31,449.99960808635,36
32,449.999889377257,36
33,449.999968775337,36
34,449.999991186449,36
35,449.999997512266,36
36,449.999999297806,36
37,449.999999801797,36
38,449.999999944055,36
39,449.999999984209,36
40,449.999999995543,36
41,449.999999998742,36
42,449.999999999645,36
43,449.9999999999,36
44,449.999999999972,36
45,449.999999999992,36
46,449.999999999998,36
47,449.999999999999,36
48,450,36
49,450,36
50,450,36
51,450,36
52,450,36
53,450,36
54,450,36
55,450,36
56,450,36
57,450,36
58,450,36
59,450,36
60,450,36
61,450,36
62,450,36
63,450,36
64,450,36
65,450,36
66,450,36
67,450,36
68,450,36
69,450,36
70,450,36
71,450,36
72,450,36
73,450,36
74,450,36
75,450,36
76,450,36
77,450,36
78,450,36
79,450,36
80,450,36
81,450,36
82,450,36
83,450,36
84,450,36
85,450,36
86,450,36
87,450,36
88,450,36
89,450,36
90,450,36
91,450,36
92,450,36
93,450,36
94,450,36
95,450,36
96,450,36
97,450,36
98,450,36
99,450,36
100,450,36
0,2.5,37
1,2.5,37
2,2.5,37
3,2.5,37
4,2.5,37
5,2.5,37
6,3.99546414485609,37
7,6.37105226809991,37
8,10.1225168486823,37
9,15.991174622697,37
10,25.0354420492239,37
11,38.6476996638853,37
12,58.3897121149708,37
13,85.4302888567908,37
14,119.410226268094,37
15,157.098954564169,37
16,192.372952824013,37
17,219.166559081993,37
18,235.499224880727,37
19,243.752788295337,37
20,247.43320174192,37
21,248.96820924872,37
22,249.589073020821,37
23,249.836958459746,37
24,249.935408465648,37
25,249.974426391701,37
26,249.98987709961,37
27,249.995993391164,37
28,249.998414257358,37
29,249.999372401286,37
30,249.999751613011,37
31,249.99990169522,37
32,249.999961093691,37
33,249.999984601966,37
34,249.999993905888,37
35,249.999997588121,37
36,249.999999045445,37
37,249.999999622214,37
38,249.999999850483,37
39,249.999999940825,37
40,249.99999997658,37
41,249.999999990731,37
42,249.999999996332,37
43,249.999999998548,37
44,249.999999999425,37
45,249.999999999773,37
46,249.99999999991,37
47,249.999999999964,37
48,249.999999999986,37
49,249.999999999994,37
50,249.999999999998,37
51,249.999999999999,37
52,250,37
53,250,37
54,250,37
55,250,37
56,250,37
57,250,37
58,250,37
59,250,37
60,250,37
61,250,37
62,250,37
63,250,37
64,250,37
65,250,37
66,250,37
67,250,37
68,250,37
69,250,37
70,250,37
71,250,37
72,250,37
73,250,37
74,250,37
75,250,37
76,250,37
77,250,37
78,250,37
79,250,37
80,250,37
81,250,37
82,250,37
83,250,37
84,250,37
85,250,37
86,250,37
87,250,37
88,250,37
89,250,37
90,250,37
91,250,37
92,250,37
93,250,37
94,250,37
95,250,37
96,250,37
97,250,37
98,250,37
99,250,37
100,250,37
0,3,38
1,3,38
2,3,38
3,3,38
4,3,38
5,3,38
6,3,38
7,3,38
8,3,38
9,3,38
10,3,38
11,3,38
12,3.45331299999263,38
13,3.97432711584554,38
14,4.57289506241205,38
15,5.26021990897608,38
16,6.04901305013616,38
17,6.9536616470025,38
18,7.99040276614673,38
19,9.1774999263965,38
20,10.5354157935182,38
21,12.0869722601817,38
22,13.8574860426077,38
23,15.874864170821,38
24,18.1696393520218,38
25,20.7749202384067,38
26,23.7262263591312,38
27,27.0611723044916,38
28,30.8189613685077,38
29,35.0396462891632,38
30,39.7631153838946,38
31,45.0277680548898,38
32,50.8688564113854,38
33,57.316491731261,38
34,64.3933473336125,38
35,72.1121336876309,38
36,80.4729757152839,38
37,89.4608817048223,38
38,99.0435497466767,38
39,109.169799103661,38
40,119.768925919165,38
41,130.751251016809,38
42,142.010042861925,38
43,153.424861338998,38
44,164.866191625849,38
45,176.201049842097,38
46,187.299080578448,38
47,198.038568511004,38
48,208.311778665013,38
49,218.029128651316,38
50,227.121863786381,38
51,235.543115924744,38
52,243.267434782617,38
53,250.289047411015,38
54,256.61920323203,38
55,262.282993284265,38
56,267.316003596835,38
57,271.761093852587,38
58,275.665505698389,38
59,279.07841872582,38
60,282.048998564791,38
61,284.624926527094,38
62,286.851364503273,38
63,288.770289834981,38
64,290.420128684633,38
65,291.835618857608,38
66,293.047840511748,38
67,294.084362982986,38
68,294.969466202603,38
69,295.72440475353,38
70,296.367690933947,38
71,296.915380063179,38
72,297.381346703305,38
73,297.77754462798,38
74,298.11424644744,38
75,298.400261002874,38
76,298.643128166171,38
77,298.849291687365,38
78,299.024251357426,38
79,299.172696105603,38
80,299.298619810744,38
81,299.405421636966,38
82,299.495992651193,38
83,299.572790376085,38
84,299.637902799873,38
85,299.693103220266,38
86,299.739897153375,38
87,299.779562397266,38
88,299.813183207123,38
89,299.841679417439,38
90,299.86583123674,38
91,299.88630034243,38
92,299.903647816736,38
93,299.918349388828,38
94,299.930808381974,38
95,299.941366707177,38
96,299.950314195093,38
97,299.957896515294,38
98,299.964321895203,38
99,299.969766819537,38
100,299.974380864174,38
0,5,39
1,5,39
2,5,39
3,5,39
4,5,39
5,5,39
6,5,39
7,5,39
8,5,39
9,6.17611257767538,39
10,7.62542157669704,39
11,9.40957900352112,39
12,11.6032068388782,39
13,14.2961335178833,39
14,17.595752911348,39
15,21.6293514281122,39
16,26.5461420317866,39
17,32.5185953605069,39
18,39.7424634912665,39
19,48.4346569515098,39
20,58.8278865722394,39
21,71.1607803328268,39
22,85.6621455396126,39
23,102.528345768583,39
24,121.893626797709,39
25,143.79486597654,39
26,168.134679480254,39
27,194.649754675915,39
28,222.893730113899,39
29,252.24439174805,39
30,281.941810608456,39
31,311.156789529048,39
32,339.07929265233,39
33,365.008359812364,39
34,388.422778319133,39
35,409.017405035612,39
36,426.701131953899,39
37,441.563730733521,39
38,453.825399125857,39
39,463.783250493036,39
40,471.765002324489,39
41,478.094761213194,39
42,483.071394818027,39
43,486.957425174526,39
44,489.975486224549,39
45,492.309542703126,39
46,494.108679185691,39
47,495.491955200982,39
48,496.553402709793,39
49,497.366664177112,39
50,497.989045586615,39
51,498.464923672845,39
52,498.828535723986,39
53,499.106221752992,39
54,499.318202518136,39
55,499.479975683216,39
56,499.603404175841,39
57,499.697560006078,39
58,499.769375828892,39
59,499.824146511591,39
60,499.865914341546,39
61,499.897764349389,39
62,499.922050419856,39
63,499.940568235854,39
64,499.95468745544,39
65,499.965452672396,39
66,499.973660498476,39
67,499.979918394866,39
68,499.984689562501,39
69,499.988327188103,39
70,499.991100565959,39
71,499.993215020507,39
72,499.994827099585,39
73,499.996056160251,39
74,499.996993203271,39
75,499.997707609369,39
76,499.998252275448,39
77,499.99866753073,39
78,499.998984122587,39
79,499.999225493046,39
80,499.999409514452,39
81,499.999549812767,39
82,499.999656776482,39
83,499.99973832582,39
84,499.99980049918,39
85,499.999847900257,39
86,499.999884038917,39
87,499.99991159109,39
88,499.999932596911,39
89,499.999948611781,39
90,499.999960821544,39
91,499.999970130286,39
92,499.999977227284,39
93,499.999982638047,39
94,499.999986763221,39
95,499.99998990826,39
96,499.999992306042,39
97,499.999994134115,39
98,499.99999552784,39
99,499.999996590419,39
100,499.99999740053,39
0,3.5,40
1,3.5,40
2,3.5,40
3,3.5,40
4,3.5,40
5,6.10602272927552,40
6,10.6182389506698,40
7,18.3619280680396,40
8,31.4474056953482,40
9,52.973879039276,40
10,86.78529316419,40
11,135.871921484996,40
12,198.390666710891,40
13,263.023633403733,40
14,312.182623233481,40
15,337.551838985049,40
16,346.581107980881,40
17,349.127335374237,40
18,349.782029043685,40
19,349.945862667797,40
20,349.986572998462,40
21,349.996671044302,40
22,349.999174724446,40
23,349.999795411829,40
24,349.99994928228,40
25,349.999987427016,40
26,349.999996883143,40
27,349.999999227328,40
28,349.999999808454,40
29,349.999999952515,40
30,349.999999988229,40
31,349.999999997082,40
32,349.999999999277,40
33,349.999999999821,40
34,349.999999999956,40
35,349.999999999989,40
36,349.999999999997,40
37,349.999999999999,40
38,350,40
39,350,40
40,350,40
41,350,40
42,350,40
43,350,40
44,350,40
45,350,40
46,350,40
47,350,40
48,350,40
49,350,40
50,350,40
51,350,40
52,350,40
53,350,40
54,350,40
55,350,40
56,350,40
57,350,40
58,350,40
59,350,40
60,350,40
61,350,40
62,350,40
63,350,40
64,350,40
65,350,40
66,350,40
67,350,40
68,350,40
69,350,40
70,350,40
71,350,40
72,350,40
73,350,40
74,350,40
75,350,40
76,350,40
77,350,40
78,350,40
79,350,40
80,350,40
81,350,40
82,350,40
83,350,40
84,350,40
85,350,40
86,350,40
87,350,40
88,350,40
89,350,40
90,350,40
91,350,40
92,350,40
93,350,40
94,350,40
95,350,40
96,350,40
97,350,40
98,350,40
99,350,40
100,350,40
0,4,41
1,4,41
2,4,41
3,4,41
4,4,41
5,4,41
6,4,41
7,4,41
8,4,41
9,4,41
10,4,41
11,4,41
12,4,41
13,6.9859678490581,41
14,12.161614148246,41
15,21.0530512586973,41
16,36.0922054601797,41
17,60.8512983268502,41
18,99.7549132289879,41
19,156.214819711532,41
20,228.004080790916,41
